City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,priozersk,61.0393,30.1291,20.61,63,28,2.32,RU,1726414675
366,muisne,0.6,-80.0333,26.51,73,76,4.63,EC,1726414676
367,fort st. john,56.2499,-120.8529,7.94,100,75,2.06,CA,1726414677
368,island harbour,50.724,-1.2758,16.81,65,99,0.89,GB,1726414678
369,shujaabad,29.8797,71.2931,30.74,37,3,3.43,PK,1726414679
370,galle,6.0367,80.217,27.36,85,23,6.28,LK,1726414409
371,stolin,51.8912,26.846,24.58,30,100,5.95,BY,1726414682
372,vilyuysk,63.7553,121.6247,-1.14,89,12,1.85,RU,1726414683
373,northam,51.0333,-4.2167,17.01,84,100,5.0,GB,1726414684
374,guerrero negro,27.9769,-114.0611,20.08,75,16,5.09,MX,1726414108
375,hami,42.8,93.45,19.77,24,0,2.29,CN,1726414686
376,suva,-18.1416,178.4415,22.71,100,20,2.06,FJ,1726414688
377,gazojak,41.1875,61.4036,21.92,19,85,4.4,TM,1726414689
378,ma'rib,15.4591,45.3253,35.1,13,82,2.82,YE,1726414690
379,banswada,18.3833,77.8833,23.73,81,100,2.13,IN,1726414518
380,terrace,54.5163,-128.6035,10.95,100,100,1.03,CA,1726414692
381,zhezqazghan,47.7833,67.7667,17.32,36,0,6.0,KZ,1726414694
382,weno,7.4515,151.8468,24.97,88,100,2.06,FM,1726414695
383,chumphon,10.3333,98.8333,23.74,95,100,2.26,TH,1726414696
384,motueka,-41.1333,173.0167,10.61,92,100,1.22,NZ,1726414697
385,nouadhibou,20.931,-17.0347,24.99,69,0,4.63,MR,1726414698
386,piacabucu,-10.4056,-36.4344,26.99,63,24,5.5,BR,1726414700
387,urzhar,47.093,81.6294,13.29,38,0,3.94,KZ,1726414701
388,katsuura,35.1333,140.3,27.18,87,60,7.34,JP,1726414702
389,igarka,67.4667,86.5833,2.42,72,59,2.98,RU,1726414703
390,grand falls-windsor,48.9332,-55.6649,15.28,53,62,0.89,CA,1726414704
391,mombetsu,44.3525,143.3525,10.82,88,0,3.99,JP,1726414705
392,taulaga,-11.0553,-171.0883,27.54,79,43,6.65,AS,1726414707
393,goure,13.9835,10.2704,36.04,32,59,1.68,NE,1726414708
394,yazman,29.1212,71.7446,35.11,28,0,1.41,PK,1726414709
395,cockburn town,21.4612,-71.1419,32.98,75,40,2.57,TC,1726414710
396,mitu,1.1983,-70.1733,34.99,39,96,1.31,CO,1726414711
397,tinghir,31.5157,-5.5343,29.22,27,58,7.93,MA,1726414713
398,san rafael,-34.6177,-68.3301,21.81,15,83,3.95,AR,1726414521
399,sittwe,20.15,92.9,26.96,86,100,3.77,MM,1726414715
400,malango,-2.9627,119.9001,17.41,99,65,0.97,ID,1726414716
401,datong,40.0936,113.2914,15.49,84,94,2.18,CN,1726414717
402,xichang,27.8964,102.2634,19.68,88,100,0.72,CN,1726414719
403,novaya igirma,57.1334,103.9112,1.31,95,100,4.69,RU,1726414720
404,bangor,54.6534,-5.669,17.81,70,20,3.6,GB,1726414568
405,roma,43.2128,-75.4557,25.79,64,0,0.89,US,1726414723
406,mejit,10.2753,170.8646,27.97,76,100,4.08,MH,1726414725
407,colonia,50.9333,6.95,18.1,63,75,3.09,DE,1726414726
408,wuhan,30.5833,114.2667,26.17,57,11,4.75,CN,1726414727
409,sabang,5.8933,95.3214,28.31,79,99,11.33,ID,1726414728
410,baki,-7.6128,110.7839,24.07,74,20,4.66,ID,1726414729
411,udachny,66.4167,112.4,0.54,92,100,4.53,RU,1726414730
412,sipalay,9.75,122.5,25.41,91,99,6.45,PH,1726414732
413,egilsstadir,65.2653,-14.3948,4.95,81,75,1.54,IS,1726414733
414,sumbawa besar,-8.5,117.4333,21.1,85,99,1.94,ID,1726414734
415,pisco,-13.7,-76.2167,16.03,88,100,2.06,PE,1726414543
416,rabo de peixe,37.8,-25.5833,23.73,69,20,4.63,PT,1726414736
417,saint-francois,46.4154,3.9054,18.69,45,1,5.66,FR,1726414738
418,lazaro cardenas,17.9583,-102.2,29.33,76,100,0.95,MX,1726414739
419,zaragoza,41.6561,-0.8773,26.38,16,0,8.23,ES,1726414564
420,paradip garh,20.3167,86.6167,27.03,73,100,6.26,IN,1726414741
421,tobelo,1.7284,128.0095,26.61,77,100,2.79,ID,1726414528
422,nsanje,-16.92,35.262,33.62,18,0,1.97,MW,1726414743
423,basco,20.4487,121.9702,28.91,78,100,5.25,PH,1726414745
424,aswan,24.0934,32.907,36.14,14,4,4.54,EG,1726414746
425,karasuk,53.7377,78.0403,7.64,58,9,6.73,RU,1726414747
426,balboa,2.0396,-77.2168,29.23,31,0,1.38,CO,1726414748
427,reggane,26.7158,0.1714,41.37,10,0,4.95,DZ,1726414749
428,naze,28.3667,129.4833,26.51,90,100,4.72,JP,1726414751
429,corbelia,-24.7989,-53.3067,17.64,98,100,2.8,BR,1726414752
430,monrovia,6.3005,-10.7969,24.58,87,100,4.03,LR,1726414753
431,taoudenni,22.6783,-3.9836,41.69,17,54,2.18,ML,1726414754
432,al burayqah,30.4062,19.5739,26.35,62,3,7.67,LY,1726414755
433,turaif,31.6725,38.6637,31.14,25,0,8.23,SA,1726414757
434,fallon,39.4735,-118.7774,16.93,27,0,2.57,US,1726414758
435,medicine hat,50.0501,-110.6683,12.32,79,24,2.07,CA,1726414201
436,matoury,4.8483,-52.3317,32.98,58,20,3.6,GF,1726414760
437,peterhead,57.5058,-1.7981,13.99,77,96,5.58,GB,1726414761
438,chinchani,19.8667,72.7,27.05,81,98,2.03,IN,1726414762
439,viedma,-40.8135,-62.9967,16.32,17,18,8.93,AR,1726414764
440,ostroleka,53.0862,21.5757,23.02,49,100,3.35,PL,1726414765
441,kaa-khem,51.6833,94.7333,8.4,82,100,2.85,RU,1726414766
442,ta`u,-14.2336,-169.5144,26.18,83,39,6.31,AS,1726414767
443,kapuskasing,49.4169,-82.4331,22.0,64,75,5.14,CA,1726414768
444,buala,-8.145,159.5921,25.92,86,36,1.91,SB,1726414770
445,page,36.9147,-111.4558,23.39,28,0,1.54,US,1726414771
446,ben lomond,37.0891,-122.0863,13.98,86,0,1.79,US,1726414773
447,fort bragg,35.139,-79.006,25.97,73,75,7.72,US,1726414774
448,taksimo,56.3444,114.8794,8.9,81,100,1.53,RU,1726414776
449,jinghong,21.991,100.7341,21.7,93,0,1.39,CN,1726414777
450,hilo,19.7297,-155.09,20.85,88,75,1.54,US,1726414778
451,box elder,41.5005,-112.8764,21.07,42,7,4.27,US,1726414779
452,grosseto,42.8333,11.25,24.83,36,20,5.14,IT,1726414780
453,el calafate,-50.3408,-72.2768,4.31,80,36,2.0,AR,1726414781
454,portel,-1.9356,-50.8211,35.34,40,61,1.94,BR,1726414783
455,perelyub,51.8667,50.3667,19.42,62,98,3.22,RU,1726414784
456,ratnagiri,16.9833,73.3,25.84,82,35,2.03,IN,1726414785
457,newman,37.3138,-121.0208,18.35,62,0,0.89,US,1726414786
458,matelandia,-25.2408,-53.9964,15.49,96,100,2.34,BR,1726414787
459,mahina,-17.5065,-149.489,23.87,83,100,2.57,PF,1726414789
460,burang,30.25,81.1667,7.18,75,36,2.51,CN,1726414790
461,basoko,1.2391,23.616,26.44,76,56,2.75,CD,1726414792
462,barcelos,41.5388,-8.6151,28.01,19,18,4.73,PT,1726414793
463,maun,-19.9833,23.4167,36.98,14,0,2.57,BW,1726414794
464,ouadda,8.0777,22.4007,23.03,94,85,1.49,CF,1726414796
465,sao jose da coroa grande,-8.8978,-35.1478,26.52,69,9,6.44,BR,1726414797
466,tshikapa,-6.4167,20.8,36.85,17,28,1.45,CD,1726414798
467,champerico,14.3,-91.9167,29.25,78,99,3.11,GT,1726414799
468,ostersund,63.1792,14.6357,15.26,57,0,4.63,SE,1726414800
469,farkhor,37.4922,69.4036,22.78,21,4,1.87,TJ,1726414802
470,berdigestyakh,62.0989,126.6992,-1.89,80,38,0.96,RU,1726414803
471,kisangani,0.5167,25.2,26.2,68,100,1.05,CD,1726414804
472,puerto san jose,13.9256,-90.8244,29.45,75,100,1.62,GT,1726414805
473,ginir,7.1333,40.7,22.73,39,100,4.18,ET,1726414806
474,wladyslawowo,54.7909,18.4009,17.19,91,91,7.98,PL,1726414807
475,jinchang,38.4953,102.1739,18.56,58,100,2.78,CN,1726414809
476,riversdale,18.1659,-76.9642,32.25,69,47,1.49,JM,1726414811
477,yarmouth,41.7057,-70.2286,21.95,59,0,4.92,US,1726414812
478,tarancon,40.0085,-3.0073,27.92,11,0,2.34,ES,1726414813
479,tofol,5.3248,163.0078,26.61,75,100,2.22,FM,1726414816
480,cooper's town,26.8667,-77.5167,29.0,72,62,2.39,BS,1726414817
481,chinsali,-10.5414,32.0816,24.99,20,0,2.2,ZM,1726414818
482,staunton,38.1496,-79.0717,21.86,63,0,2.57,US,1726414784
483,amursk,50.2261,136.8994,7.95,85,5,2.59,RU,1726414821
484,alegre,-20.7636,-41.5331,32.43,25,2,4.36,BR,1726414822
485,mccook,40.2019,-100.6257,26.11,46,44,6.08,US,1726414823
486,kudahuvadhoo,2.6708,72.8944,29.26,71,98,4.33,MV,1726414824
487,san pedro pochutla,15.7333,-96.4667,28.73,65,93,1.36,MX,1726414825
488,khilok,51.3674,110.4676,5.54,84,87,4.49,RU,1726414826
489,madara,11.7798,10.4479,33.15,46,64,1.47,NG,1726414828
490,sheridan,44.8333,-106.9173,21.58,20,3,1.88,US,1726414669
491,beau vallon,-20.4189,57.6953,22.13,60,40,7.2,MU,1726414830
492,san patricio,28.017,-97.5169,28.97,66,99,1.9,US,1726414831
493,klaksvik,62.2266,-6.589,10.45,75,57,8.44,FO,1726414832
494,quatre cocos,-20.2078,57.7625,21.72,58,98,8.66,MU,1726414834
495,nixa,37.0434,-93.2944,24.94,73,3,2.68,US,1726414835
496,qamdo,31.1667,97.2333,7.1,86,73,0.81,CN,1726414836
497,macau,22.2006,113.5461,28.85,79,20,1.54,MO,1726414837
498,cruzeiro do sul,-29.5128,-51.9853,18.61,76,100,3.6,BR,1726414840
499,jindabyne,-36.4167,148.6333,-0.79,87,61,1.79,AU,1726414841
500,saint-joseph,-21.3667,55.6167,20.21,67,40,6.21,RE,1726414843
501,ukiah,39.1502,-123.2078,16.05,72,0,2.06,US,1726414844
502,kapa'a,22.0752,-159.319,24.04,81,40,7.72,US,1726414846
503,atherton,53.5237,-2.4935,14.8,96,100,0.45,GB,1726414847
504,sechura,-5.5569,-80.8222,22.59,60,87,3.72,PE,1726414848
505,saudarkrokur,65.7461,-19.6394,5.19,69,23,4.32,IS,1726414849
506,jackson,42.4165,-122.8345,15.32,70,100,4.12,US,1726414850
507,guozhen,34.3659,107.359,23.03,73,4,3.72,CN,1726414852
508,nyurba,63.2842,118.3319,-2.95,91,13,1.65,RU,1726414853
509,merizo village,13.2658,144.6691,25.22,95,100,3.13,GU,1726414854
510,ceeldheer,3.8488,47.1806,25.3,73,9,10.34,SO,1726414855
511,selfoss,63.9331,-20.9971,9.47,53,8,3.13,IS,1726414856
512,chibougamau,49.9168,-74.3659,22.79,68,20,4.63,CA,1726414857
513,ponta delgada,37.7333,-25.6667,24.4,69,20,4.63,PT,1726414848
514,kralendijk,12.15,-68.2667,33.99,62,40,9.77,BQ,1726414860
515,correntina,-13.3433,-44.6367,33.87,19,0,2.39,BR,1726414645
516,aioun,16.6614,-9.6149,36.1,35,48,1.76,MR,1726414862
517,acapetahua,15.2833,-92.7,30.89,70,99,2.03,MX,1726414863
518,nantucket,41.2835,-70.0995,22.06,60,0,5.82,US,1726414710
519,nova sintra,14.8667,-24.7167,26.26,75,73,3.09,CV,1726414866
520,darwin,-12.4611,130.8418,25.84,73,75,0.0,AU,1726414867
521,bentiu,9.2333,29.8333,27.69,69,30,2.13,SS,1726414868
522,nadym,65.5333,72.5167,8.19,49,82,4.81,RU,1726414869
523,tutoia,-2.7619,-42.2744,30.16,55,4,7.09,BR,1726414871
524,caleta de carquin,-11.0925,-77.6267,18.62,75,54,4.57,PE,1726414872
525,mhamid,29.82,-5.72,36.32,18,10,3.36,MA,1726414873
526,lospalos,-8.5186,127.0025,19.79,88,46,1.8,TL,1726414874
527,eufaula,31.8913,-85.1455,22.19,94,100,2.57,US,1726414875
528,veerle,51.069,4.9865,19.22,60,40,1.79,BE,1726414876
529,ulladulla,-35.35,150.4667,5.9,68,2,2.45,AU,1726414878
530,rio grande,-32.035,-52.0986,16.17,62,0,3.41,BR,1726414879
531,prince rupert,54.3161,-130.3201,9.15,97,75,5.14,CA,1726414880
532,ozu,33.5,132.55,25.41,93,67,2.39,JP,1726414881
533,abaza,52.655,90.0928,4.61,99,100,1.47,RU,1726414882
534,valparaiso,-33.0393,-71.6273,16.67,57,0,2.57,CL,1726414884
535,belyy yar,53.6039,91.3903,3.94,87,0,1.0,RU,1726414886
536,deogarh,21.5333,84.7333,23.36,94,100,5.62,IN,1726414887
537,coyhaique,-45.5752,-72.0662,6.11,87,64,4.97,CL,1726414888
538,midvagur,62.0511,-7.1939,10.46,76,100,5.14,FO,1726414890
539,mollendo,-17.0231,-72.0147,17.74,69,74,5.42,PE,1726414891
540,mirnyy,62.5353,113.9611,-1.35,82,81,3.99,RU,1726414892
541,dalandzadgad,43.5708,104.425,14.14,36,82,4.82,MN,1726414893
542,minas de marcona,-15.2119,-75.1103,14.57,67,76,6.95,PE,1726414894
543,kirando,-7.4167,30.6,26.87,42,5,0.24,TZ,1726414896
544,juan griego,11.0817,-63.9655,25.07,100,76,5.66,VE,1726414897
545,harstad,68.799,16.5293,12.56,56,100,5.81,NO,1726414898
546,lovisa,60.4566,26.2251,12.38,81,100,2.34,FI,1726414899
547,mecitozu,40.52,35.2953,25.7,30,65,2.78,TR,1726414900
548,bayanhongor,46.7167,100.1167,2.22,45,0,1.14,MN,1726414902
549,kurumkan,54.3,110.3,6.56,92,74,2.28,RU,1726414903
550,klyuchi,52.2667,79.1667,8.6,67,45,6.03,RU,1726414904
551,yeed,4.55,43.0333,31.32,28,77,6.85,SO,1726414905
552,l'alcora,40.0667,-0.2,25.68,45,2,3.72,ES,1726414908
553,baskale,38.0453,44.0172,15.54,45,100,1.55,TR,1726414909
554,sydney mines,46.2367,-60.2177,19.28,66,40,4.63,CA,1726414910
555,sirte,31.2089,16.5887,26.0,61,17,4.22,LY,1726414911
556,talcahuano,-36.7167,-73.1167,12.82,58,0,4.12,CL,1726414815
557,flying fish cove,-10.4217,105.6791,24.82,88,75,3.6,CX,1726414913
558,krasnokamensk,50.0979,118.0369,12.69,49,78,2.43,RU,1726414915
559,swift current,50.2834,-107.8014,11.45,82,0,5.66,CA,1726414771
560,ibarreta,-25.2144,-59.8585,26.84,31,85,3.1,AR,1726414917
561,montecito,34.4367,-119.6321,16.81,28,100,0.0,US,1726414918
562,roja,57.5,22.8167,15.92,92,100,5.1,LV,1726414919
563,akrehamn,59.2667,5.1833,15.14,88,75,6.17,NO,1726414921
564,yaring,6.8662,101.3689,26.33,83,100,4.38,TH,1726414922
565,umm kaddadah,13.6017,26.6876,34.61,32,22,2.48,SD,1726414923
566,cold lake,54.4502,-110.2017,10.97,100,75,2.06,CA,1726414924
567,kargasok,59.0556,80.8572,3.75,71,9,3.58,RU,1726414925
568,maumere,-8.6199,122.2111,24.85,75,100,2.48,ID,1726414926
